,time,consumption,temperature,hour,day_of_week,load_t-24h,temperature_t-24h,load_t-25h,temperature_t-25h,load_t-26h,temperature_t-26h,load_t-48h,temperature_t-48h,load_t-49h,temperature_t-49h,load_t-50h,temperature_t-50h,load_t-72h,temperature_t-72h,original_location,location_bergen,location_helsingfors,location_oslo,location_stavanger,location_tromsø,location_trondheim
2985,2022-05-02 18:00:00,0.875361,6.900000095367432,18,0,0.786818,9.300000190734863,0.740692,10.600000381469728,0.712687,11.600000381469728,0.7934659999999999,9.0,0.7357499999999999,9.899999618530272,0.700873,10.699999809265137,0.7882920000000001,8.0,bergen,1,0,0,0,0,0
2990,2022-05-02 19:00:00,0.90116,6.099999904632568,19,0,0.831744,7.5,0.786818,9.300000190734863,0.740692,10.600000381469728,0.825457,7.300000190734863,0.7934659999999999,9.0,0.7357499999999999,9.899999618530272,0.803612,6.800000190734863,bergen,1,0,0,0,0,0
2995,2022-05-02 20:00:00,0.932868,4.599999904632568,20,0,0.8512770000000001,5.5,0.831744,7.5,0.786818,9.300000190734863,0.8223,5.400000095367432,0.825457,7.300000190734863,0.7934659999999999,9.0,0.81091,5.0,bergen,1,0,0,0,0,0
3000,2022-05-02 21:00:00,0.8866400000000001,3.700000047683716,21,0,0.810521,4.199999809265137,0.8512770000000001,5.5,0.831744,7.5,0.7585170000000001,4.099999904632568,0.8223,5.400000095367432,0.825457,7.300000190734863,0.7397969999999999,4.400000095367432,bergen,1,0,0,0,0,0
3005,2022-05-02 22:00:00,0.794469,3.0999999046325684,22,0,0.7377229999999999,4.599999904632568,0.810521,4.199999809265137,0.8512770000000001,5.5,0.6753229999999999,3.299999952316284,0.7585170000000001,4.099999904632568,0.8223,5.400000095367432,0.6632070000000001,5.0,bergen,1,0,0,0,0,0
3010,2022-05-02 23:00:00,0.727594,2.5999999046325684,23,0,0.671151,3.0999999046325684,0.7377229999999999,4.599999904632568,0.810521,4.199999809265137,0.6221319999999999,3.0,0.6753229999999999,3.299999952316284,0.7585170000000001,4.099999904632568,0.622411,4.699999809265137,bergen,1,0,0,0,0,0
3070,2022-05-03 11:00:00,0.676993,11.300000190734863,11,1,0.6390239999999999,9.199999809265137,0.662563,7.099999904632568,0.6623530000000001,7.199999809265137,0.612756,13.5,0.6062120000000001,12.899999618530272,0.625972,12.0,0.593376,10.0,bergen,1,0,0,0,0,0
3075,2022-05-03 12:00:00,0.693317,11.699999809265137,12,1,0.6482349999999999,11.100000381469728,0.6390239999999999,9.199999809265137,0.662563,7.099999904632568,0.6221869999999999,13.300000190734863,0.612756,13.5,0.6062120000000001,12.899999618530272,0.594624,10.300000190734863,bergen,1,0,0,0,0,0
3080,2022-05-03 13:00:00,0.724575,11.5,13,1,0.708251,10.699999809265137,0.6482349999999999,11.100000381469728,0.6390239999999999,9.199999809265137,0.6790010000000001,12.5,0.6221869999999999,13.300000190734863,0.612756,13.5,0.673597,9.699999809265137,bergen,1,0,0,0,0,0
3085,2022-05-03 14:00:00,0.7700969999999999,11.199999809265137,14,1,0.8014819999999999,9.899999618530272,0.708251,10.699999809265137,0.6482349999999999,11.100000381469728,0.7404850000000001,11.300000190734863,0.6790010000000001,12.5,0.6221869999999999,13.300000190734863,0.7100000000000001,10.199999809265137,bergen,1,0,0,0,0,0
3090,2022-05-03 15:00:00,0.786583,10.199999809265137,15,1,0.805824,9.399999618530272,0.8014819999999999,9.899999618530272,0.708251,10.699999809265137,0.706957,12.0,0.7404850000000001,11.300000190734863,0.6790010000000001,12.5,0.719648,10.600000381469728,bergen,1,0,0,0,0,0
3095,2022-05-03 16:00:00,0.7684500000000001,9.199999809265137,16,1,0.7968520000000001,8.600000381469727,0.805824,9.399999618530272,0.8014819999999999,9.899999618530272,0.712687,11.600000381469728,0.706957,12.0,0.7404850000000001,11.300000190734863,0.700873,10.699999809265137,bergen,1,0,0,0,0,0
3100,2022-05-03 17:00:00,0.785381,8.199999809265137,17,1,0.8151809999999999,8.0,0.7968520000000001,8.600000381469727,0.805824,9.399999618530272,0.740692,10.600000381469728,0.712687,11.600000381469728,0.706957,12.0,0.7357499999999999,9.899999618530272,bergen,1,0,0,0,0,0
3105,2022-05-03 18:00:00,0.830145,7.400000095367432,18,1,0.851883,6.900000095367432,0.8151809999999999,8.0,0.7968520000000001,8.600000381469727,0.786818,9.300000190734863,0.740692,10.600000381469728,0.712687,11.600000381469728,0.7934659999999999,9.0,bergen,1,0,0,0,0,0
3110,2022-05-03 19:00:00,0.8889759999999999,6.300000190734863,19,1,0.934113,6.099999904632568,0.851883,6.900000095367432,0.8151809999999999,8.0,0.831744,7.5,0.786818,9.300000190734863,0.740692,10.600000381469728,0.825457,7.300000190734863,bergen,1,0,0,0,0,0
3115,2022-05-03 20:00:00,0.904547,4.800000190734863,20,1,0.932498,4.599999904632568,0.934113,6.099999904632568,0.851883,6.900000095367432,0.8512770000000001,5.5,0.831744,7.5,0.786818,9.300000190734863,0.8223,5.400000095367432,bergen,1,0,0,0,0,0
3120,2022-05-03 21:00:00,0.860125,3.799999952316284,21,1,0.8742,3.700000047683716,0.932498,4.599999904632568,0.934113,6.099999904632568,0.810521,4.199999809265137,0.8512770000000001,5.5,0.831744,7.5,0.7585170000000001,4.099999904632568,bergen,1,0,0,0,0,0
3125,2022-05-03 22:00:00,0.7552510000000001,3.200000047683716,22,1,0.781207,3.0999999046325684,0.8742,3.700000047683716,0.932498,4.599999904632568,0.7377229999999999,4.599999904632568,0.810521,4.199999809265137,0.8512770000000001,5.5,0.6753229999999999,3.299999952316284,bergen,1,0,0,0,0,0
3130,2022-05-03 23:00:00,0.687812,3.700000047683716,23,1,0.711442,2.5999999046325684,0.781207,3.0999999046325684,0.8742,3.700000047683716,0.671151,3.0999999046325684,0.7377229999999999,4.599999904632568,0.810521,4.199999809265137,0.6221319999999999,3.0,bergen,1,0,0,0,0,0
3190,2022-05-04 11:00:00,0.7323400000000001,11.0,11,2,0.71439,11.300000190734863,0.7396750000000001,10.5,0.7237079999999999,9.600000381469728,0.6390239999999999,9.199999809265137,0.662563,7.099999904632568,0.6623530000000001,7.199999809265137,0.612756,13.5,bergen,1,0,0,0,0,0
3195,2022-05-04 12:00:00,0.771702,10.100000381469728,12,2,0.7030770000000001,11.699999809265137,0.71439,11.300000190734863,0.7396750000000001,10.5,0.6482349999999999,11.100000381469728,0.6390239999999999,9.199999809265137,0.662563,7.099999904632568,0.6221869999999999,13.300000190734863,bergen,1,0,0,0,0,0
3200,2022-05-04 13:00:00,0.8580260000000001,7.099999904632568,13,2,0.771675,11.5,0.7030770000000001,11.699999809265137,0.71439,11.300000190734863,0.708251,10.699999809265137,0.6482349999999999,11.100000381469728,0.6390239999999999,9.199999809265137,0.6790010000000001,12.5,bergen,1,0,0,0,0,0
3205,2022-05-04 14:00:00,0.917395,7.199999809265137,14,2,0.8246049999999999,11.199999809265137,0.771675,11.5,0.7030770000000001,11.699999809265137,0.8014819999999999,9.899999618530272,0.708251,10.699999809265137,0.6482349999999999,11.100000381469728,0.7404850000000001,11.300000190734863,bergen,1,0,0,0,0,0
3210,2022-05-04 15:00:00,0.907584,7.199999809265137,15,2,0.8678400000000001,10.199999809265137,0.8246049999999999,11.199999809265137,0.771675,11.5,0.805824,9.399999618530272,0.8014819999999999,9.899999618530272,0.708251,10.699999809265137,0.706957,12.0,bergen,1,0,0,0,0,0
3215,2022-05-04 16:00:00,0.90299,7.099999904632568,16,2,0.8452789999999999,9.199999809265137,0.8678400000000001,10.199999809265137,0.8246049999999999,11.199999809265137,0.7968520000000001,8.600000381469727,0.805824,9.399999618530272,0.8014819999999999,9.899999618530272,0.712687,11.600000381469728,bergen,1,0,0,0,0,0
3220,2022-05-04 17:00:00,0.934529,6.800000190734863,17,2,0.8761000000000001,8.199999809265137,0.8452789999999999,9.199999809265137,0.8678400000000001,10.199999809265137,0.8151809999999999,8.0,0.7968520000000001,8.600000381469727,0.805824,9.399999618530272,0.740692,10.600000381469728,bergen,1,0,0,0,0,0
3225,2022-05-04 18:00:00,0.93728,6.900000095367432,18,2,0.901935,7.400000095367432,0.8761000000000001,8.199999809265137,0.8452789999999999,9.199999809265137,0.851883,6.900000095367432,0.8151809999999999,8.0,0.7968520000000001,8.600000381469727,0.786818,9.300000190734863,bergen,1,0,0,0,0,0
3230,2022-05-04 19:00:00,1.007542,6.699999809265137,19,2,0.935289,6.300000190734863,0.901935,7.400000095367432,0.8761000000000001,8.199999809265137,0.934113,6.099999904632568,0.851883,6.900000095367432,0.8151809999999999,8.0,0.831744,7.5,bergen,1,0,0,0,0,0
3235,2022-05-04 20:00:00,0.991357,6.699999809265137,20,2,0.933614,4.800000190734863,0.935289,6.300000190734863,0.901935,7.400000095367432,0.932498,4.599999904632568,0.934113,6.099999904632568,0.851883,6.900000095367432,0.8512770000000001,5.5,bergen,1,0,0,0,0,0
3240,2022-05-04 21:00:00,0.904373,6.400000095367432,21,2,0.834205,3.799999952316284,0.933614,4.800000190734863,0.935289,6.300000190734863,0.8742,3.700000047683716,0.932498,4.599999904632568,0.934113,6.099999904632568,0.810521,4.199999809265137,bergen,1,0,0,0,0,0
3245,2022-05-04 22:00:00,0.8101050000000001,6.5,22,2,0.7647600000000001,3.200000047683716,0.834205,3.799999952316284,0.933614,4.800000190734863,0.781207,3.0999999046325684,0.8742,3.700000047683716,0.932498,4.599999904632568,0.7377229999999999,4.599999904632568,bergen,1,0,0,0,0,0
3250,2022-05-04 23:00:00,0.7735259999999999,6.699999809265137,23,2,0.696162,3.700000047683716,0.7647600000000001,3.200000047683716,0.834205,3.799999952316284,0.711442,2.5999999046325684,0.781207,3.0999999046325684,0.8742,3.700000047683716,0.671151,3.0999999046325684,bergen,1,0,0,0,0,0
3310,2022-05-05 11:00:00,0.687612,12.100000381469728,11,3,0.710839,11.0,0.718478,10.5,0.737199,8.199999809265137,0.71439,11.300000190734863,0.7396750000000001,10.5,0.7237079999999999,9.600000381469728,0.6390239999999999,9.199999809265137,bergen,1,0,0,0,0,0
3315,2022-05-05 12:00:00,0.689257,12.300000190734863,12,3,0.746228,10.100000381469728,0.710839,11.0,0.718478,10.5,0.7030770000000001,11.699999809265137,0.71439,11.300000190734863,0.7396750000000001,10.5,0.6482349999999999,11.100000381469728,bergen,1,0,0,0,0,0
3320,2022-05-05 13:00:00,0.736933,11.600000381469728,13,3,0.767163,7.099999904632568,0.746228,10.100000381469728,0.710839,11.0,0.771675,11.5,0.7030770000000001,11.699999809265137,0.71439,11.300000190734863,0.708251,10.699999809265137,bergen,1,0,0,0,0,0
3325,2022-05-05 14:00:00,0.832784,11.0,14,3,0.798581,7.199999809265137,0.767163,7.099999904632568,0.746228,10.100000381469728,0.8246049999999999,11.199999809265137,0.771675,11.5,0.7030770000000001,11.699999809265137,0.8014819999999999,9.899999618530272,bergen,1,0,0,0,0,0
3330,2022-05-05 15:00:00,0.86004,10.399999618530272,15,3,0.8198090000000001,7.199999809265137,0.798581,7.199999809265137,0.767163,7.099999904632568,0.8678400000000001,10.199999809265137,0.8246049999999999,11.199999809265137,0.771675,11.5,0.805824,9.399999618530272,bergen,1,0,0,0,0,0
3335,2022-05-05 16:00:00,0.8586610000000001,9.899999618530272,16,3,0.8507689999999999,7.099999904632568,0.8198090000000001,7.199999809265137,0.798581,7.199999809265137,0.8452789999999999,9.199999809265137,0.8678400000000001,10.199999809265137,0.8246049999999999,11.199999809265137,0.7968520000000001,8.600000381469727,bergen,1,0,0,0,0,0
3340,2022-05-05 17:00:00,0.881336,9.699999809265137,17,3,0.833109,6.800000190734863,0.8507689999999999,7.099999904632568,0.8198090000000001,7.199999809265137,0.8761000000000001,8.199999809265137,0.8452789999999999,9.199999809265137,0.8678400000000001,10.199999809265137,0.8151809999999999,8.0,bergen,1,0,0,0,0,0
3345,2022-05-05 18:00:00,0.96798,9.300000190734863,18,3,0.835986,6.900000095367432,0.833109,6.800000190734863,0.8507689999999999,7.099999904632568,0.901935,7.400000095367432,0.8761000000000001,8.199999809265137,0.8452789999999999,9.199999809265137,0.851883,6.900000095367432,bergen,1,0,0,0,0,0
3350,2022-05-05 19:00:00,0.993891,8.600000381469727,19,3,0.847701,6.699999809265137,0.835986,6.900000095367432,0.833109,6.800000190734863,0.935289,6.300000190734863,0.901935,7.400000095367432,0.8761000000000001,8.199999809265137,0.934113,6.099999904632568,bergen,1,0,0,0,0,0
3355,2022-05-05 20:00:00,0.976601,8.399999618530273,20,3,0.829924,6.699999809265137,0.847701,6.699999809265137,0.835986,6.900000095367432,0.933614,4.800000190734863,0.935289,6.300000190734863,0.901935,7.400000095367432,0.932498,4.599999904632568,bergen,1,0,0,0,0,0
3360,2022-05-05 21:00:00,0.887563,8.199999809265137,21,3,0.810446,6.400000095367432,0.829924,6.699999809265137,0.847701,6.699999809265137,0.834205,3.799999952316284,0.933614,4.800000190734863,0.935289,6.300000190734863,0.8742,3.700000047683716,bergen,1,0,0,0,0,0
3365,2022-05-05 22:00:00,0.798649,8.199999809265137,22,3,0.7346020000000001,6.5,0.810446,6.400000095367432,0.829924,6.699999809265137,0.7647600000000001,3.200000047683716,0.834205,3.799999952316284,0.933614,4.800000190734863,0.781207,3.0999999046325684,bergen,1,0,0,0,0,0
3370,2022-05-05 23:00:00,0.7162249999999999,8.100000381469727,23,3,0.7102180000000001,6.699999809265137,0.7346020000000001,6.5,0.810446,6.400000095367432,0.696162,3.700000047683716,0.7647600000000001,3.200000047683716,0.834205,3.799999952316284,0.711442,2.5999999046325684,bergen,1,0,0,0,0,0
3430,2022-05-06 11:00:00,0.7769229999999999,9.300000190734863,11,4,0.7766109999999999,12.100000381469728,0.8139639999999999,11.699999809265137,0.829781,11.100000381469728,0.710839,11.0,0.718478,10.5,0.737199,8.199999809265137,0.71439,11.300000190734863,bergen,1,0,0,0,0,0
3435,2022-05-06 12:00:00,0.78611,9.100000381469728,12,4,0.7704570000000001,12.300000190734863,0.7766109999999999,12.100000381469728,0.8139639999999999,11.699999809265137,0.746228,10.100000381469728,0.710839,11.0,0.718478,10.5,0.7030770000000001,11.699999809265137,bergen,1,0,0,0,0,0
3440,2022-05-06 13:00:00,0.840697,9.100000381469728,13,4,0.7409129999999999,11.600000381469728,0.7704570000000001,12.300000190734863,0.7766109999999999,12.100000381469728,0.767163,7.099999904632568,0.746228,10.100000381469728,0.710839,11.0,0.771675,11.5,bergen,1,0,0,0,0,0
3445,2022-05-06 14:00:00,0.918268,9.100000381469728,14,4,0.768703,11.0,0.7409129999999999,11.600000381469728,0.7704570000000001,12.300000190734863,0.798581,7.199999809265137,0.767163,7.099999904632568,0.746228,10.100000381469728,0.8246049999999999,11.199999809265137,bergen,1,0,0,0,0,0
3450,2022-05-06 15:00:00,0.932027,9.199999809265137,15,4,0.820542,10.399999618530272,0.768703,11.0,0.7409129999999999,11.600000381469728,0.8198090000000001,7.199999809265137,0.798581,7.199999809265137,0.767163,7.099999904632568,0.8678400000000001,10.199999809265137,bergen,1,0,0,0,0,0
3455,2022-05-06 16:00:00,0.92261,8.800000190734863,16,4,0.88367,9.899999618530272,0.820542,10.399999618530272,0.768703,11.0,0.8507689999999999,7.099999904632568,0.8198090000000001,7.199999809265137,0.798581,7.199999809265137,0.8452789999999999,9.199999809265137,bergen,1,0,0,0,0,0
3460,2022-05-06 17:00:00,0.907765,8.699999809265137,17,4,0.857732,9.699999809265137,0.88367,9.899999618530272,0.820542,10.399999618530272,0.833109,6.800000190734863,0.8507689999999999,7.099999904632568,0.8198090000000001,7.199999809265137,0.8761000000000001,8.199999809265137,bergen,1,0,0,0,0,0
3465,2022-05-06 18:00:00,0.889222,8.600000381469727,18,4,0.826337,9.300000190734863,0.857732,9.699999809265137,0.88367,9.899999618530272,0.835986,6.900000095367432,0.833109,6.800000190734863,0.8507689999999999,7.099999904632568,0.901935,7.400000095367432,bergen,1,0,0,0,0,0
3470,2022-05-06 19:00:00,0.914573,8.600000381469727,19,4,0.815344,8.600000381469727,0.826337,9.300000190734863,0.857732,9.699999809265137,0.847701,6.699999809265137,0.835986,6.900000095367432,0.833109,6.800000190734863,0.935289,6.300000190734863,bergen,1,0,0,0,0,0
3475,2022-05-06 20:00:00,0.913014,8.399999618530273,20,4,0.775957,8.399999618530273,0.815344,8.600000381469727,0.826337,9.300000190734863,0.829924,6.699999809265137,0.847701,6.699999809265137,0.835986,6.900000095367432,0.933614,4.800000190734863,bergen,1,0,0,0,0,0
3480,2022-05-06 21:00:00,0.8428150000000001,8.100000381469727,21,4,0.7601279999999999,8.199999809265137,0.775957,8.399999618530273,0.815344,8.600000381469727,0.810446,6.400000095367432,0.829924,6.699999809265137,0.847701,6.699999809265137,0.834205,3.799999952316284,bergen,1,0,0,0,0,0
3485,2022-05-06 22:00:00,0.785193,7.5,22,4,0.739627,8.199999809265137,0.7601279999999999,8.199999809265137,0.775957,8.399999618530273,0.7346020000000001,6.5,0.810446,6.400000095367432,0.829924,6.699999809265137,0.7647600000000001,3.200000047683716,bergen,1,0,0,0,0,0
3490,2022-05-06 23:00:00,0.753415,6.699999809265137,23,4,0.7063470000000001,8.100000381469727,0.739627,8.199999809265137,0.7601279999999999,8.199999809265137,0.7102180000000001,6.699999809265137,0.7346020000000001,6.5,0.810446,6.400000095367432,0.696162,3.700000047683716,bergen,1,0,0,0,0,0
3550,2022-05-07 11:00:00,0.830544,9.399999618530272,11,5,0.7418009999999999,9.300000190734863,0.7634879999999999,9.300000190734863,0.8309420000000001,9.600000381469728,0.7766109999999999,12.100000381469728,0.8139639999999999,11.699999809265137,0.829781,11.100000381469728,0.710839,11.0,bergen,1,0,0,0,0,0
3555,2022-05-07 12:00:00,0.842729,9.199999809265137,12,5,0.728514,9.100000381469728,0.7418009999999999,9.300000190734863,0.7634879999999999,9.300000190734863,0.7704570000000001,12.300000190734863,0.7766109999999999,12.100000381469728,0.8139639999999999,11.699999809265137,0.746228,10.100000381469728,bergen,1,0,0,0,0,0
3560,2022-05-07 13:00:00,0.802088,9.300000190734863,13,5,0.784747,9.100000381469728,0.728514,9.100000381469728,0.7418009999999999,9.300000190734863,0.7409129999999999,11.600000381469728,0.7704570000000001,12.300000190734863,0.7766109999999999,12.100000381469728,0.767163,7.099999904632568,bergen,1,0,0,0,0,0
3565,2022-05-07 14:00:00,0.7925699999999999,9.300000190734863,14,5,0.781387,9.100000381469728,0.784747,9.100000381469728,0.728514,9.100000381469728,0.768703,11.0,0.7409129999999999,11.600000381469728,0.7704570000000001,12.300000190734863,0.798581,7.199999809265137,bergen,1,0,0,0,0,0
3570,2022-05-07 15:00:00,0.809083,9.199999809265137,15,5,0.770663,9.199999809265137,0.781387,9.100000381469728,0.784747,9.100000381469728,0.820542,10.399999618530272,0.768703,11.0,0.7409129999999999,11.600000381469728,0.8198090000000001,7.199999809265137,bergen,1,0,0,0,0,0
3575,2022-05-07 16:00:00,0.8748660000000001,8.800000190734863,16,5,0.7730130000000001,8.800000190734863,0.770663,9.199999809265137,0.781387,9.100000381469728,0.88367,9.899999618530272,0.820542,10.399999618530272,0.768703,11.0,0.8507689999999999,7.099999904632568,bergen,1,0,0,0,0,0
3580,2022-05-07 17:00:00,0.859396,7.699999809265137,17,5,0.8086679999999999,8.699999809265137,0.7730130000000001,8.800000190734863,0.770663,9.199999809265137,0.857732,9.699999809265137,0.88367,9.899999618530272,0.820542,10.399999618530272,0.833109,6.800000190734863,bergen,1,0,0,0,0,0
3585,2022-05-07 18:00:00,0.8184269999999999,6.5,18,5,0.839522,8.600000381469727,0.8086679999999999,8.699999809265137,0.7730130000000001,8.800000190734863,0.826337,9.300000190734863,0.857732,9.699999809265137,0.88367,9.899999618530272,0.835986,6.900000095367432,bergen,1,0,0,0,0,0
3590,2022-05-07 19:00:00,0.842517,5.5,19,5,0.8608910000000001,8.600000381469727,0.839522,8.600000381469727,0.8086679999999999,8.699999809265137,0.815344,8.600000381469727,0.826337,9.300000190734863,0.857732,9.699999809265137,0.847701,6.699999809265137,bergen,1,0,0,0,0,0
3595,2022-05-07 20:00:00,0.859207,4.0,20,5,0.8158040000000001,8.399999618530273,0.8608910000000001,8.600000381469727,0.839522,8.600000381469727,0.775957,8.399999618530273,0.815344,8.600000381469727,0.826337,9.300000190734863,0.829924,6.699999809265137,bergen,1,0,0,0,0,0
3600,2022-05-07 21:00:00,0.851671,2.799999952316284,21,5,0.7732239999999999,8.100000381469727,0.8158040000000001,8.399999618530273,0.8608910000000001,8.600000381469727,0.7601279999999999,8.199999809265137,0.775957,8.399999618530273,0.815344,8.600000381469727,0.810446,6.400000095367432,bergen,1,0,0,0,0,0
3605,2022-05-07 22:00:00,0.807523,2.0999999046325684,22,5,0.7295889999999999,7.5,0.7732239999999999,8.100000381469727,0.8158040000000001,8.399999618530273,0.739627,8.199999809265137,0.7601279999999999,8.199999809265137,0.775957,8.399999618530273,0.7346020000000001,6.5,bergen,1,0,0,0,0,0
3610,2022-05-07 23:00:00,0.782408,1.899999976158142,23,5,0.68114,6.699999809265137,0.7295889999999999,7.5,0.7732239999999999,8.100000381469727,0.7063470000000001,8.100000381469727,0.739627,8.199999809265137,0.7601279999999999,8.199999809265137,0.7102180000000001,6.699999809265137,bergen,1,0,0,0,0,0
3670,2022-05-08 11:00:00,0.7910349999999999,12.300000190734863,11,6,0.6965100000000001,9.399999618530272,0.773179,9.600000381469728,0.744147,8.399999618530273,0.7418009999999999,9.300000190734863,0.7634879999999999,9.300000190734863,0.8309420000000001,9.600000381469728,0.7766109999999999,12.100000381469728,bergen,1,0,0,0,0,0
3675,2022-05-08 12:00:00,0.800217,12.100000381469728,12,6,0.734932,9.199999809265137,0.6965100000000001,9.399999618530272,0.773179,9.600000381469728,0.728514,9.100000381469728,0.7418009999999999,9.300000190734863,0.7634879999999999,9.300000190734863,0.7704570000000001,12.300000190734863,bergen,1,0,0,0,0,0
3680,2022-05-08 13:00:00,0.790363,11.300000190734863,13,6,0.7966340000000001,9.300000190734863,0.734932,9.199999809265137,0.6965100000000001,9.399999618530272,0.784747,9.100000381469728,0.728514,9.100000381469728,0.7418009999999999,9.300000190734863,0.7409129999999999,11.600000381469728,bergen,1,0,0,0,0,0
3685,2022-05-08 14:00:00,0.782807,12.100000381469728,14,6,0.844125,9.300000190734863,0.7966340000000001,9.300000190734863,0.734932,9.199999809265137,0.781387,9.100000381469728,0.784747,9.100000381469728,0.728514,9.100000381469728,0.768703,11.0,bergen,1,0,0,0,0,0
3690,2022-05-08 15:00:00,0.821207,11.399999618530272,15,6,0.855672,9.199999809265137,0.844125,9.300000190734863,0.7966340000000001,9.300000190734863,0.770663,9.199999809265137,0.781387,9.100000381469728,0.784747,9.100000381469728,0.820542,10.399999618530272,bergen,1,0,0,0,0,0
3695,2022-05-08 16:00:00,0.801468,10.600000381469728,16,6,0.800164,8.800000190734863,0.855672,9.199999809265137,0.844125,9.300000190734863,0.7730130000000001,8.800000190734863,0.770663,9.199999809265137,0.781387,9.100000381469728,0.88367,9.899999618530272,bergen,1,0,0,0,0,0
3700,2022-05-08 17:00:00,0.83067,10.0,17,6,0.8328310000000001,7.699999809265137,0.800164,8.800000190734863,0.855672,9.199999809265137,0.8086679999999999,8.699999809265137,0.7730130000000001,8.800000190734863,0.770663,9.199999809265137,0.857732,9.699999809265137,bergen,1,0,0,0,0,0
3705,2022-05-08 18:00:00,0.8760720000000001,9.0,18,6,0.875361,6.5,0.8328310000000001,7.699999809265137,0.800164,8.800000190734863,0.839522,8.600000381469727,0.8086679999999999,8.699999809265137,0.7730130000000001,8.800000190734863,0.826337,9.300000190734863,bergen,1,0,0,0,0,0
3710,2022-05-08 19:00:00,0.908972,8.0,19,6,0.90116,5.5,0.875361,6.5,0.8328310000000001,7.699999809265137,0.8608910000000001,8.600000381469727,0.839522,8.600000381469727,0.8086679999999999,8.699999809265137,0.815344,8.600000381469727,bergen,1,0,0,0,0,0
3715,2022-05-08 20:00:00,0.884263,6.699999809265137,20,6,0.932868,4.0,0.90116,5.5,0.875361,6.5,0.8158040000000001,8.399999618530273,0.8608910000000001,8.600000381469727,0.839522,8.600000381469727,0.775957,8.399999618530273,bergen,1,0,0,0,0,0
3720,2022-05-08 21:00:00,0.8059909999999999,5.599999904632568,21,6,0.8866400000000001,2.799999952316284,0.932868,4.0,0.90116,5.5,0.7732239999999999,8.100000381469727,0.8158040000000001,8.399999618530273,0.8608910000000001,8.600000381469727,0.7601279999999999,8.199999809265137,bergen,1,0,0,0,0,0
3725,2022-05-08 22:00:00,0.714744,5.300000190734863,22,6,0.794469,2.0999999046325684,0.8866400000000001,2.799999952316284,0.932868,4.0,0.7295889999999999,7.5,0.7732239999999999,8.100000381469727,0.8158040000000001,8.399999618530273,0.739627,8.199999809265137,bergen,1,0,0,0,0,0
3730,2022-05-08 23:00:00,0.6679120000000001,4.300000190734863,23,6,0.727594,1.899999976158142,0.794469,2.0999999046325684,0.8866400000000001,2.799999952316284,0.68114,6.699999809265137,0.7295889999999999,7.5,0.7732239999999999,8.100000381469727,0.7063470000000001,8.100000381469727,bergen,1,0,0,0,0,0
3790,2022-05-09 11:00:00,0.6499429999999999,14.899999618530272,11,0,0.676993,12.300000190734863,0.6973739999999999,11.5,0.7105870000000001,10.899999618530272,0.6965100000000001,9.399999618530272,0.773179,9.600000381469728,0.744147,8.399999618530273,0.7418009999999999,9.300000190734863,bergen,1,0,0,0,0,0
3795,2022-05-09 12:00:00,0.6640119999999999,15.199999809265137,12,0,0.693317,12.100000381469728,0.676993,12.300000190734863,0.6973739999999999,11.5,0.734932,9.199999809265137,0.6965100000000001,9.399999618530272,0.773179,9.600000381469728,0.728514,9.100000381469728,bergen,1,0,0,0,0,0
3800,2022-05-09 13:00:00,0.7001289999999999,14.899999618530272,13,0,0.724575,11.300000190734863,0.693317,12.100000381469728,0.676993,12.300000190734863,0.7966340000000001,9.300000190734863,0.734932,9.199999809265137,0.6965100000000001,9.399999618530272,0.784747,9.100000381469728,bergen,1,0,0,0,0,0
3805,2022-05-09 14:00:00,0.8024209999999999,14.199999809265137,14,0,0.7700969999999999,12.100000381469728,0.724575,11.300000190734863,0.693317,12.100000381469728,0.844125,9.300000190734863,0.7966340000000001,9.300000190734863,0.734932,9.199999809265137,0.781387,9.100000381469728,bergen,1,0,0,0,0,0
3810,2022-05-09 15:00:00,0.8280019999999999,13.0,15,0,0.786583,11.399999618530272,0.7700969999999999,12.100000381469728,0.724575,11.300000190734863,0.855672,9.199999809265137,0.844125,9.300000190734863,0.7966340000000001,9.300000190734863,0.770663,9.199999809265137,bergen,1,0,0,0,0,0
3815,2022-05-09 16:00:00,0.828499,12.5,16,0,0.7684500000000001,10.600000381469728,0.786583,11.399999618530272,0.7700969999999999,12.100000381469728,0.800164,8.800000190734863,0.855672,9.199999809265137,0.844125,9.300000190734863,0.7730130000000001,8.800000190734863,bergen,1,0,0,0,0,0
3820,2022-05-09 17:00:00,0.808904,11.600000381469728,17,0,0.785381,10.0,0.7684500000000001,10.600000381469728,0.786583,11.399999618530272,0.8328310000000001,7.699999809265137,0.800164,8.800000190734863,0.855672,9.199999809265137,0.8086679999999999,8.699999809265137,bergen,1,0,0,0,0,0
3825,2022-05-09 18:00:00,0.840917,11.0,18,0,0.830145,9.0,0.785381,10.0,0.7684500000000001,10.600000381469728,0.875361,6.5,0.8328310000000001,7.699999809265137,0.800164,8.800000190734863,0.839522,8.600000381469727,bergen,1,0,0,0,0,0
3830,2022-05-09 19:00:00,0.856617,10.899999618530272,19,0,0.8889759999999999,8.0,0.830145,9.0,0.785381,10.0,0.90116,5.5,0.875361,6.5,0.8328310000000001,7.699999809265137,0.8608910000000001,8.600000381469727,bergen,1,0,0,0,0,0
